OBJECTID,Rijksmonumentnummer,Gchw_nr,Gemeente,Plaats,Straat,Huisnummer,Toevoeging,Postcode,PHT,Opmerking,Type_object,Functie,Status,Waardering,Datum_pl,Bouwjaar_v,Bouwjaar_t,Datum_inv,Hoofd_object,Aanvullende_informatie,X_Coordinaat,Y_Coordinaat,URL_biotoop,Biotoop,Molens_hoofdstypen
"6139",0,5780,Barneveld,Voorthuizen,Verbindingsweg,"4", ,3781LS,3781LS4, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit,30-5-1990, , , , , ,168771,465721,,Biotoop,
"6140",523209,5783,Barneveld,Voorthuizen,Wolsbergerweg,"7", ,3781PE,3781PE7, ,kampeerhuis,recreatiefunctie,rijksmonument,hoge kwaliteit, ,"1928","1930", , , ,172237,465815,,Biotoop,
"6153",0,5434,Barneveld,Barneveld,Koterweg,"14", ,3772BC,3772BC14, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1895","1915", , , ,168500,461029,,Biotoop,
"6320",0,0,Barneveld,Barneveld,Jan v Schaffelaarstraat,"11", ,3771BP,3771BP11, ,winkel,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,168575,461372,,Biotoop,
"6585",0,5376,Barneveld,Barneveld,Achterveldseweg,"22", ,3772DB,3772DB22, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit,5-11-1984,"1890", , , , ,165523,461069,,Biotoop,
"6586",0,5390,Barneveld,Barneveld,Amersfoortsestraat,"124", ,3772CL,3772CL124, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1885","1895", , , ,168141,460821,,Biotoop,
"5771",0,5435,Barneveld,Barneveld,Koterweg,"16", ,3772BC,3772BC16, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1895","1915", , , ,168497,461025,,Biotoop,
"5772",0,5477,Barneveld,Barneveld,Raadhuisplein, , , , , ,dorpspomp,nutsfunctie,gemeentelijk monument,middenkwaliteit,1-7-1991,"1874", , , , ,168660,461294,,Biotoop,
"5773",0,5482,Barneveld,Barneveld,Raadhuisplein,"55", ,3771ER,3771ER55, ,postkantoor,maatschappelijke functie,gemeentelijk monument,middenkwaliteit,18-4-1991,"1900", , , , ,168705,461286,,Biotoop,
"5774",513557,5517,Barneveld,Barneveld,Stationsweg,"22", ,3771VH,3771VH22, ,bijgebouw kasteel,woonfunctie,rijksmonument,hoge kwaliteit, ,"1800","1900", , , ,169565,462291,,Biotoop,
"5775",0,5642,Barneveld,Kootwijkerbroek,Veluweweg, , , , , ,begraafplaats,religieuze functie,gemeentelijk monument,middenkwaliteit,18-8-2009, , , , , ,174319,462865,,Biotoop,
"5777",0,5729,Barneveld,Terschuur,Zelderseweg,"57", ,3784LN,3784LN57, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit,5-11-1984,"1870","1890", , , ,166862,464538,,Biotoop,
"10633",0,5436,Barneveld,Barneveld,Koterweg,"18", ,3772BC,3772BC18, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1895","1915", , , ,168494,461020,,Biotoop,
"10634",0,5468,Barneveld,Barneveld,Norschoterweg,"1", ,3771PE,3771PE1, ,schaapskooi,agrarische functie,gemeentelijk monument,middenkwaliteit,17-9-1986,"1850", , , , ,170203,461768,,Biotoop,
"10635",513555,5528,Barneveld,Barneveld,Stationsweg,"6", ,3771VH,3771VH6,Bij,tuinonderdeel,woonfunctie,rijksmonument,hoge kwaliteit, ,"1700","1800", , , ,168972,461619,,Biotoop,
"7828",0,0,Barneveld,Barneveld,Jan v Schaffelaarstraat,"53", ,3771BS,3771BS53, ,winkel,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,168709,461451,,Biotoop,
"7829",0,0,Barneveld,Barneveld,Langstraat,"36", ,3771BG,3771BG36, ,kerk,religieuze functie,gemeentelijk monument,middenkwaliteit, , , , , , ,168554,461218,,Biotoop,
"7830",0,0,Barneveld,Barneveld,Nieuwstraat,"48", ,3771AT,3771AT48, ,cafe,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,168790,461431,,Biotoop,
"10639",0,5620,Barneveld,Kootwijkerbroek,Dijkerweg,"17", ,3774TN,3774TN17, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit,19-9-1986,"1865","1875", , , ,177430,461724,,Biotoop,
"10654",0,0,Barneveld,Barneveld,Amersfoortsestraat,"30;32", ,3772CJ,3772CJ30, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168336,461187,,Biotoop,
"10655",0,0,Barneveld,Barneveld,Amersfoortsestraat,"40", ,3772CK,3772CK40, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168321,461128,,Biotoop,
"10656",0,0,Barneveld,Barneveld,Amersfoortsestraat,"120", ,3772CL,3772CL120, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168150,460834,,Biotoop,
"10657",0,0,Barneveld,Barneveld,Nieuwstraat,"31", ,3771AS,3771AS31, ,kantoor,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,168740,461382,,Biotoop,
"10658",0,0,Barneveld,Barneveld,Valkseweg,"183", ,3771SE,3771SE183, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,171469,460526,,Biotoop,
"7831",0,0,Barneveld,Barneveld,Spoorstraat,"11", ,3771HD,3771HD11, ,villa,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168754,461624,,Biotoop,
"7967",0,5696,Barneveld,Stroe,Wolweg,"8", ,3776LP,3776LP8, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit,6-4-1990,"1745","1755", , , ,176044,466326,,Biotoop,
"7968",0,5737,Barneveld,Voorthuizen,"Nagellstraat, Baron van","49", ,3781AP,3781AP49, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit,17-9-1986,"1800","1927", , , ,169484,465683,,Biotoop,
"7969",0,5749,Barneveld,Voorthuizen,Hoofdstraat,"138", ,3781AK,3781AK138, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,7-2-2003,"1895","1905", , , ,169837,466422,,Biotoop,
"8928",0,5713,Barneveld,Terschuur,Hoevelakenseweg,"89", ,3784WG,3784WG89, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit,5-11-1984,"1901", , , , ,164224,464048,,Biotoop,
"8929",0,5719,Barneveld,Terschuur,Leemweg,"2", ,3784KD,3784KD2, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit,5-11-1984,"1855","1865", , , ,165014,464442,,Biotoop,
"8113",0,5459,Barneveld,Barneveld,Nieuwstraat,"29", ,3771AS,3771AS29, ,concertgebouw,recreatiefunctie,gemeentelijk monument,middenkwaliteit,1-7-1991,"1925","1935", , , ,168731,461368,,Biotoop,
"8114",0,5471,Barneveld,Barneveld,Oldenbarnevelderweg,"66", ,3772GH,3772GH66, ,hallehuisschuur,agrarische functie,gemeentelijk monument,middenkwaliteit,5-11-1984,"1910", , , , ,167439,461193,,Biotoop,
"8115",0,5484,Barneveld,Barneveld,Raadhuisplein,"56", ,3771ER,3771ER56, ,gemeentehuis,overheidsfunctie,gemeentelijk monument,middenkwaliteit,12-7-1990,"1902", , , , ,168716,461295,,Biotoop,
"8119",0,5509,Barneveld,Barneveld,Spoorstraat,"3", ,3771HD,3771HD3, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,13-6-1991,"1901", , , , ,168795,461539,,Biotoop,
"8120",513553,5519,Barneveld,Barneveld,Stationsweg,"2", ,3771VH,3771VH2, ,bijgebouw kasteel,woonfunctie,rijksmonument,hoge kwaliteit, ,"1869", , , , ,168985,461527,,Biotoop,
"8121",8613,5529,Barneveld,Barneveld,Torenplein,"1", ,3772CX,3772CX1, ,kerk,religieuze functie,rijksmonument,hoge kwaliteit, ,"1400","1500", , , ,168476,461336,,Biotoop,
"8122",8614,5530,Barneveld,Barneveld,Torenplein,"1", ,3772CX,3772CX1,Bij,kerktoren,religieuze functie,rijksmonument,hoge kwaliteit, ,"1300","1400", , , ,168476,461336,,Biotoop,
"8127",0,5628,Barneveld,Kootwijkerbroek,Drie?nhuizerweg,"20", ,3774RE,3774RE20, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit,17-9-1986,"1915","1925", , , ,173794,463425,,Biotoop,
"8129",0,5649,Barneveld,Kootwijkerbroek,Puurveenseweg,"12", ,3774PJ,3774PJ12, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1775","1785", , , ,173290,461049,,Biotoop,
"9032",0,5383,Barneveld,Barneveld,Amersfoortsestraat,"15", ,3772CE,3772CE15, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168382,461213,,Biotoop,
"9033",0,5389,Barneveld,Barneveld,Amersfoortsestraat,"122", ,3772CL,3772CL122, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1885","1895", , , ,168146,460828,,Biotoop,
"8131",0,5662,Barneveld,Kootwijkerbroek,Walhuisweg,"29", ,3774TA,3774TA29, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit,17-9-1986,"1850","1900", , , ,174117,460942,,Biotoop,
"8132",0,5669,Barneveld,Kootwijkerbroek,Wesselseweg,"149", ,3774RL,3774RL149, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit,17-9-1986,"1873", , , , ,173758,462663,,Biotoop,
"8133",0,5685,Barneveld,Stroe,Stroe?rweg,"39", ,3776MP,3776MP39, ,boerderijcomplex,agrarische functie,gemeentelijk monument,middenkwaliteit,6-4-1990,"1853", , , , ,175062,465532,,Biotoop,
"8134",8625,5689,Barneveld,Stroe,Wolweg,"6", ,3776LP,3776LP6, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1700","1800", , , ,176149,465657,,Biotoop,
"8135",523206,5699,Barneveld,Terschuur,Brunesengweg,"47", ,3784WE,3784WE47, ,bedrijfswoning,woonfunctie,rijksmonument,hoge kwaliteit, ,"1900", , , , ,167604,463930,,Biotoop,
"7245",0,43223,Barneveld,TERSCHUUR,Kallenbroekerweg,"190;192", ,3784VB,"3784VB190;192", ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit,5-11-1984,"1899","1909",13-7-2004, , ,165166,462426,,Biotoop,
"10087",0,5375,Barneveld,Barneveld,Achterdorpstraat,"3", ,3772CC,3772CC3, ,school,maatschappelijke functie,gemeentelijk monument,middenkwaliteit,13-6-1991,"1929", , , , ,168430,461174,,Biotoop,
"10244",0,7389,Nijkerk,Nijkerk,Appelsestraat,"23", ,3862PG,3862PG23, ,krukhuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1832", , , , ,166134,466338,,Biotoop,
"8483",0,5391,Barneveld,Barneveld,Amersfoortsestraat,"126", ,3772CL,3772CL126, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1885","1895", , , ,168137,460816,,Biotoop,
"9489",0,0,Barneveld,Barneveld,Amersfoortsestraat,"28", ,3772CJ,3772CJ28, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168338,461196,,Biotoop,
"9490",0,0,Barneveld,Barneveld,Jan v Schaffelaarstraat,"54", ,3771BW,3771BW54, ,winkelwoonhuis,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,168720,461420,,Biotoop,
"9491",0,0,Barneveld,Barneveld,Spoorstraat,"17", ,3771HD,3771HD17, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168735,461667,,Biotoop,
"10489",0,43225,Barneveld,VOORTHUIZEN,Hoofdstraat,"142", ,3781AK,3781AK142, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,7-5-2002,"1905","1915",13-7-2004, , ,169899,466470,,Biotoop,
"11515",0,0,Barneveld,Voorthuizen,De Ruijterlaan,"4",B,3781TK,3781TK4, ,stationsgebouw,openbare ruimte en infrastructuur,gemeentelijk monument,middenkwaliteit, , , , , , ,169374,466007,,Biotoop,
"11516",0,0,Barneveld,Achterveld,Achterveldseweg,"41", ,3792ND,3792ND41, ,schaapskooi,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,163776,460678,,Biotoop,
"14425",0,5534,Barneveld,Barneveld,Valkseweg,"183", ,3771SJ,3771SJ183, ,schaapskooi,agrarische functie,gemeentelijk monument,middenkwaliteit,17-9-1986,"1865","1875", , , ,171434,460550,,Biotoop,
"11701",0,0,Barneveld,Barneveld,Amersfoortsestraat,"34", ,3772CJ,3772CJ34, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168333,461176,,Biotoop,
"11702",0,0,Barneveld,Barneveld,Bloemendaallaan,"41;43", ,3771HT,3771HT41, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168470,462141,,Biotoop,
"11704",0,0,Barneveld,Barneveld,Kallenbroekerweg, , , , , ,begraafplaats,religieuze functie,gemeentelijk monument,middenkwaliteit, , , , , , ,168112,461428,,Biotoop,
"11703",0,0,Barneveld,Barneveld,Langstraat,"81;83", ,3771BC,3771BC81, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168683,461183,,Biotoop,
"13785",0,5708,Barneveld,Terschuur,Hoevelakenseweg,"146", ,3784WK,3784WK146, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1855","1865", , , ,163892,463929,,Biotoop,
"12116",0,5394,Barneveld,Barneveld,Amersfoortsestraat,"18", ,3772CJ,3772CJ18, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,2-4-1991,"1873", , , , ,168338,461265,,Biotoop,
"14004",0,5785,Barneveld,Voorthuizen,Zeumerseweg,"69", ,3781PB,3781PB69, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit,17-9-1986,"1875", , , , ,169922,464701,,Biotoop,
"13222",523780,7381,Nijkerk,Nijkerk,Akkerweg,"12", ,3862PP,3862PP12, ,park en tuinonderdelen,woonfunctie,rijksmonument,hoge kwaliteit, ,"1850","1875", , , ,165827,466179,,Biotoop,
"14201",0,5413,Barneveld,Barneveld,Gasthuisstraat,"14", ,3771HE,3771HE14, ,pension,dienstverlenende functie,gemeentelijk monument,middenkwaliteit,9-4-1991,"1784", , , , ,168595,461494,,Biotoop,
"14202",0,5507,Barneveld,Barneveld,Spoorstraat,"19", ,3771HD,3771HD19, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,14-6-1991,"1905","1915", , , ,168734,461689,,Biotoop,
"14203",513552,5518,Barneveld,Barneveld,Stationsweg,"4", ,3771VH,3771VH4, ,bijgebouw kasteel,woonfunctie,rijksmonument,hoge kwaliteit, ,"1800","1900", , , ,168986,461550,,Biotoop,
"14204",513548,5522,Barneveld,Barneveld,Stationsweg,"6", ,3771VH,3771VH6, ,"kasteel;buitenplaats",woonfunctie,rijksmonument,hoge kwaliteit, ,"1841", , , , ,168972,461619,,Biotoop,
"14205",8615,5524,Barneveld,Barneveld,Stationsweg,"6", ,3771VH,3771VH6, ,"kasteel;buitenplaats",woonfunctie,rijksmonument,hoge kwaliteit, ,"1852", , , , ,168972,461619,,Biotoop,
"14209",0,5668,Barneveld,Kootwijkerbroek,Wesselseweg,"132", ,3774RL,3774RL132, ,schaapskooi,agrarische functie,gemeentelijk monument,middenkwaliteit,17-9-1986,"1865","1875", , , ,172837,462478,,Biotoop,
"11420",0,5406,Barneveld,Barneveld,Bloemendaallaan,"37", ,3771HT,3771HT37, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1895","1905", , , ,168480,462112,,Biotoop,
"11421",0,5423,Barneveld,Barneveld,Kallenbroekerweg,"182", ,3771TB,3771TB182, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit,6-4-1990,"1904", , , , ,165449,462351,,Biotoop,
"11422",0,5425,Barneveld,Barneveld,Amersfoortsestraat,"21", ,3772CE,3772CE21, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168370,461168,,Biotoop,
"11423",0,5426,Barneveld,Barneveld,Amersfoortsestraat,"23", ,3772CE,3772CE23, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168370,461168,,Biotoop,
"11424",8611,5439,Barneveld,Barneveld,Langstraat,"13", ,3771BA,3771BA13, ,woonhuis,woonfunctie,rijksmonument,hoge kwaliteit, ,"1600","1625", , , ,168483,461372,,Biotoop,
"11425",0,5478,Barneveld,Barneveld,Raadhuisplein,"1", ,3771ER,3771ER1, ,gemeentehuis,overheidsfunctie,gemeentelijk monument,middenkwaliteit,12-7-1990,"1860", , , , ,168659,461277,,Biotoop,
"11426",513550,5527,Barneveld,Barneveld,Stationsweg,"6", ,3771VH,3771VH6,Bij,tuin- en parkaanleg,woonfunctie,rijksmonument,hoge kwaliteit, ,"1700","1800", , , ,168972,461619,,Biotoop,
"11428",0,5711,Barneveld,Terschuur,Hoevelakenseweg,"177", ,3784WH,3784WH177, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit,5-11-1984,"1856", , , , ,162987,464138,,Biotoop,
"11430",0,5736,Barneveld,Voorthuizen,Bakkersweg,"5", ,3781GN,3781GN5, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,2-4-1991,"1873", , , , ,170238,466525,,Biotoop,
"16309",0,7065,Ede,Harskamp,Westenengseweg,"20", ,6732GJ,6732GJ20, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,175971,460072,,Biotoop,
"16317",30965,7391,Nijkerk,Nijkerk,Appelsestraat,"25", ,3862PG,3862PG25, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1700","1800", , , ,166425,466502,,Biotoop,
"15527",0,5393,Barneveld,Barneveld,Amersfoortsestraat,"130", ,3772CL,3772CL130, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,3-9-1990,"1885","1895", , , ,168128,460804,,Biotoop,
"15647",0,43221,Barneveld,BARNEVELD,Spoorstraat,"9", ,3771HD,3771HD9, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1895","1905",13-7-2004, , ,168762,461607,,Biotoop,
"15696",0,0,Barneveld,Barneveld,Amersfoortsestraat,"36", ,3772CJ,3772CJ36, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168331,461167,,Biotoop,
"15697",0,0,Barneveld,Barneveld,Amersfoortsestraat,"38", ,3772CJ,3772CJ38, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168327,461155,,Biotoop,
"15702",0,0,Barneveld,Kootwijkerbroek,Veluweweg,"160", ,3774BP,3774BP160, ,kerk,religieuze functie,gemeentelijk monument,middenkwaliteit, , , , , , ,174942,463301,,Biotoop,
"15711",0,43222,Barneveld,BARNEVELD,Amersfoortsestraat,"8", ,3772CJ,3772CJ8, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,2-7-2003, , ,13-7-2004, , ,168363,461326,,Biotoop,
"14819",0,43224,Barneveld,VOORTHUIZEN,Hoofdstraat,"134", ,3781AK,3781AK134, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit,7-2-2003,"1895","1905",13-7-2004, , ,169822,466376,,Biotoop,
"15211",0,0,Barneveld,Barneveld,Emmastraat,"62", ,3771BL,3771BL62, ,landhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,168796,461258,,Biotoop,
"15212",0,0,Barneveld,Barneveld,Jan v Schaffelaarstraat,"33;35", ,3771BS,3771BS33, ,winkel,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,168655,461426,,Biotoop,
"15213",0,0,Barneveld,Barneveld,Narcissenstraat,"258;260", ,3772JG,3772JG258, ,begraafplaats,religieuze functie,gemeentelijk monument,middenkwaliteit, , , , , , ,167581,460850,,Biotoop,
"8130",39060,5660,Barneveld,Kootwijkerbroek,Puurveenseweg, , ,3774PJ,3774PJ,Puurveensemolen,"molen; bovenkruier",nijverheids- en industriele functie,rijksmonument,hoge kwaliteit, ,"1801", , , , ,173996,462195,http://gelderland.molenbiotoop.nl/biotooprapporten/260.pdf,Biotoop,Windmolen
"15064",8627,5724,Barneveld,Terschuur,Stoutenburgerweg,"20", ,3784VE,3784VE20,de Olden Florus,standerdmolen,nijverheids- en industriele functie,rijksmonument,hoge kwaliteit, ,"1633", , , , ,162947,463395,http://gelderland.molenbiotoop.nl/biotooprapporten/28.pdf,Biotoop,Windmolen
"286",0,17976,Neerijnen,Hellouw,Korfgraaf,"36", ,4174GM,4174GM36, ,bedrijfswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1907", , , , ,140912,426498,,Biotoop,
"288",0,17989,Neerijnen,Hellouw,Korfgraaf,"29", ,4174GL,4174GL29,Bij,personeelswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,141142,426484,,Biotoop,
"289",0,18000,Neerijnen,Hellouw,Waalbandijk,"127", ,4174GR,4174GR127,Bij,schuur,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,140768,426376,,Biotoop,
"290",0,18017,Neerijnen,Neerijnen,Waalbandijk,"19", ,4182EM,4182EM19, ,cafe,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, ,"1842","1905", , , ,147576,426749,,Biotoop,
"291",0,18018,Neerijnen,Neerijnen,Waalbandijk,"19", ,4182EM,4182EM19,Bij,brandspuithuis,maatschappelijke functie,gemeentelijk monument,middenkwaliteit, ,"1900","1925", , , ,147576,426749,,Biotoop,
"16",0,18030,Neerijnen,Neerijnen,"Tiefelaarsestraat, 2e","3", ,4182PE,4182PE3, ,gracht,defensiefunctie, ,middenkwaliteit, , , , , , ,148151,427767,,Biotoop,
"662",0,19316,Neerijnen,Waardenburg,Dorpsstraat,"21", ,4181BM,4181BM21, ,landhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1932", , , , ,146038,426740,,Biotoop,
"663",0,19323,Neerijnen,Waardenburg,Veerstraat,"22", ,4081AG,4081AG22,Bij,sluis,waterstaatsfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,143277,428305,,Biotoop,
"1319",522021,22399,Neerijnen,Waardenburg,Steenweg,"51", ,4181AK,4181AK51, ,koetshuis,woonfunctie,rijksmonument,hoge kwaliteit, ,"1873","1875", , , ,146258,427144,,Biotoop,
"1316",30366,22362,Neerijnen,Waardenburg,Kaalakkerstraat,"3", ,4181BZ,4181BZ3, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1700","1800", , , ,146805,427521,,Biotoop,
"1315",30365,22361,Neerijnen,Waardenburg,Gasthuisstraat,"24", ,4181AP,4181AP24, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1760", , , , ,146618,426939,,Biotoop,
"1317",30371,22367,Neerijnen,Neerijnen,"Pallandtweg, Van","12", ,4182CA,4182CA12, ,kerk,religieuze functie,rijksmonument,hoge kwaliteit, ,"1865", , , , ,147553,427028,,Biotoop,
"1901",38173,21711,Lingewaal,Vuren,Mildijk,"119", ,4214DR,4214DR119, ,kerk,religieuze functie,rijksmonument,hoge kwaliteit, ,"1500","1600", , , ,131759,426262,,Biotoop,
"2285",0,17975,Neerijnen,Hellouw,Korfgraaf,"33", ,4174GL,4174GL33, ,T-boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1878", , , , ,141216,426455,,Biotoop,
"2286",0,17986,Neerijnen,Hellouw,Zeek,"6", ,4174LH,4174LH6, ,zomerhuis,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,138957,428778,,Biotoop,
"2288",0,17999,Neerijnen,Hellouw,Waalbandijk,"127", ,4174GR,4174GR127,Bij,hekwerk,territoriale functie,gemeentelijk monument,middenkwaliteit, , , , , , ,140768,426376,,Biotoop,
"2290",0,18008,Neerijnen,Neerijnen,"Pallandtweg, Van","21", ,4182CB,4182CB21, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1900","1925", , , ,148194,427322,,Biotoop,
"2291",0,18011,Neerijnen,Neerijnen,Voorstraat,"4", ,4182CC,4182CC4, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1628", , , , ,147569,426863,,Biotoop,
"2292",0,18012,Neerijnen,Neerijnen,Waalbandijk,"32", ,4182EN,4182EN32, ,T-boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,148000,427022,,Biotoop,
"2293",0,18014,Neerijnen,Neerijnen,"Kade, Zwarte","1", ,4182PH,4182PH1, ,T-boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1850","1875", , , ,148786,427958,,Biotoop,
"2306",0,42759,Neerijnen,Neerijnen,"Tiefelaarsestraat, 2e","3", ,4182PE,4182PE3, ,gracht,defensiefunctie,gemeentelijk monument,middenkwaliteit, , , ,1-7-2004, , ,148151,427767,,Biotoop,
"2420",0,18044,Neerijnen,Neerijnen,"Kade, Zwarte","1", ,4182PH,4182PH1,Bij,schuurberg,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1850","1875", , , ,148786,427958,,Biotoop,
"2423",0,18076,Neerijnen,Opijnen,Waaldijk,"20", ,4184EK,4184EK20, ,dijkwoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1910","1920", , , ,148790,426390,,Biotoop,
"2427",0,18094,Neerijnen,Tuil,Haarstraat,"6", ,4176BL,4176BL6,Bij,restanten huis,woonfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,145131,426103,,Biotoop,
"2575",0,19319,Neerijnen,Waardenburg,Gasthuisstraat,"12", ,4181AP,4181AP12, ,krukhuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1850","1900", , , ,146367,426971,,Biotoop,
"6817",0,42761,Neerijnen,Neerijnen,"Voorstraat, Verlengde", , , , ,bij Waal,terp,woonfunctie,gemeentelijk monument,middenkwaliteit, , , ,1-7-2004, , ,147840,426349,,Biotoop,
"5110",0,17987,Neerijnen,Hellouw,Zeek,"5", ,4174LH,4174LH5,Bij,sluis,waterstaatsfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,138867,427638,,Biotoop,
"5111",0,17990,Neerijnen,Hellouw,Korfgraaf,"29", ,4174GL,4174GL29,Bij,hekwerk,territoriale functie,gemeentelijk monument,middenkwaliteit, , , , , , ,141142,426484,,Biotoop,
